epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
2811,0.0033643003553152084,0.0011453996412456036,0.001976992702111602,0.00013534902245737612,3.117512460448779e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.838160748477094e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30176928639411926,,,,,,,,,,,,,,,,
2812,0.0035921367816627026,0.0012584403157234192,0.0016201286343857646,7.410964462906122e-05,4.3951607949566096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001427135430276394,5.0,0.2,0.35,0,3.0000009536743164,0.29907336831092834,,,,,,,,,,,,,,,,
2813,0.0037866453640162945,0.0011683304328471422,0.0015324611449614167,0.00013590916933026165,8.668470400152728e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021717076015193015,5.0,0.2,0.35,0,3.0000009536743164,0.30139631032943726,,,,,,,,,,,,,,,,
2814,0.0036069166380912066,0.0015376158989965916,0.0015505006304010749,7.651511259609833e-05,3.926747740479186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001037600013660267,5.0,0.2,0.35,0,3.0000009536743164,0.3062833249568939,,,,,,,,,,,,,,,,
2815,0.003207876579836011,0.0013070064596831799,0.0016727857291698456,9.613720612833276e-05,3.5570687032304704e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5616885472554713e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3106246888637543,,,,,,,,,,,,,,,,
2816,0.0029297431465238333,0.0013441890478134155,0.001132345525547862,9.412906365469098e-05,9.552741175866686e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.064169717021286e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3121623396873474,,,,,,,,,,,,,,,,
2817,0.003077132860198617,0.0015105924103409052,0.0008610200602561235,5.578002310357988e-05,1.516099291620776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014110407209955156,5.0,0.2,0.35,0,3.0000009536743164,0.30987703800201416,,,,,,,,,,,,,,,,
2818,0.0037785316817462444,0.0017209756188094616,0.0015538495499640703,9.011755173560232e-05,3.263370308559388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001007413084153086,5.0,0.2,0.35,0,3.0000009536743164,0.30500057339668274,,,,,,,,,,,,,,,,
2819,0.002328215166926384,0.0011596520198509097,0.0010128275025635958,7.90325429989025e-05,1.1125101082143374e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.114713399554603e-05,5.0,0.2,0.35,0,3.0000009536743164,0.299948126077652,,,,,,,,,,,,,,,,
2820,0.0035114672500640154,0.0013899493496865034,0.001866279635578394,0.00015272980090230703,1.6949084965744987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.104766387376003e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29690128564834595,,,,,,,,,,,,,,,,
2821,0.00347981252707541,0.001425423426553607,0.0015296566998586059,8.388944115722552e-05,3.4538115869509056e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010494650632608682,5.0,0.2,0.35,0,3.0000009536743164,0.2973548471927643,,,,,,,,,,,,,,,,
2822,0.002818202367052436,0.0013919048942625523,0.0010178725933656096,6.956935249036178e-05,1.610895196790807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1684956967365e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30005010962486267,,,,,,,,,,,,,,,,
2823,0.003176318481564522,0.0012546434300020337,0.0017357475589960814,0.00012040804722346365,2.658335870364681e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.718549123732373e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30294832587242126,,,,,,,,,,,,,,,,
2824,0.003000977449119091,0.0012452156515792012,0.001539542805403471,4.38039205619134e-05,5.507517926162109e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3243810068815947e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3043513298034668,,,,,,,,,,,,,,,,
2825,0.002689043525606394,0.0012923660688102245,0.0010313852690160275,8.903229172574356e-05,7.0531191340705846e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.305845065275207e-05,5.0,0.2,0.35,0,3.0000009536743164,0.30316537618637085,,,,,,,,,,,,,,,,
2826,0.002870110794901848,0.001230655238032341,0.0012741961982101202,5.5690827139187604e-05,3.5864395613316447e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.305188046302646e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3003142476081848,,,,,,,,,,,,,,,,
2827,0.0030084492173045874,0.001301703043282032,0.001586967846378684,0.00011977111716987565,1.9462831915006973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.395565024926327e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29725202918052673,,,,,,,,,,,,,,,,
2828,0.0020797348115593195,0.001278170384466648,0.0005772471195086837,4.601304681273177e-05,5.855832569068298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.486348188947886e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29549941420555115,,,,,,,,,,,,,,,,
2829,0.0027439307887107134,0.0014507987070828676,0.0009503545006737113,5.826578853884712e-05,1.838483331084717e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.855552783235908e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2955131232738495,,,,,,,,,,,,,,,,
2830,0.0027666152454912663,0.001130567630752921,0.001376122934743762,0.00012360647087916732,7.002914117038017e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.198494909564033e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29692375659942627,,,,,,,,,,,,,,,,
2831,0.0026830085553228855,0.001698895008303225,0.0007863389328122139,5.5521592003060505e-05,1.1556148820091039e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9554954128107056e-05,5.0,0.2,0.35,0,3.0000009536743164,0.298920214176178,,,,,,,,,,,,,,,,
2832,0.0021681764628738165,0.0011576141696423292,0.0008688624366186559,7.88187317084521e-05,4.033756795251975e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8339962227619253e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3002709448337555,,,,,,,,,,,,,,,,
2833,0.002595266094431281,0.0012168304529041052,0.0011701053008437157,8.662250183988363e-05,1.5194013030850329e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1666051401989534e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3004215657711029,,,,,,,,,,,,,,,,
2834,0.0027287679258733988,0.0016184577252715826,0.0008433330222032964,5.698276072507724e-05,1.3675269656232558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3395422582980245e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2992381155490875,,,,,,,,,,,,,,,,
2835,0.0028127096593379974,0.001720743952319026,0.0009730650926940143,8.447155414614826e-05,6.417478289222345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.378008866799064e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29725009202957153,,,,,,,,,,,,,,,,
2836,0.003117459127679467,0.0019287205068394542,0.000947412452660501,5.7176570408046246e-05,1.878233888419345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8265228542732075e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2956927418708801,,,,,,,,,,,,,,,,
2837,0.0025835155975073576,0.0012142668711021543,0.0011921818368136883,0.00010414591815788299,7.536134035035502e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5413409932516515e-05,5.0,0.2,0.35,0,3.0000009536743164,0.295360267162323,,,,,,,,,,,,,,,,
2838,0.003988512791693211,0.0024491201620548964,0.0012923707254230976,8.660034654894844e-05,2.131836663465947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940434155287221e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29608142375946045,,,,,,,,,,,,,,,,
2839,0.002417535986751318,0.0010011134436354041,0.001281926641240716,9.504161425866187e-05,1.657552638789639e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6899200747720897e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29741954803466797,,,,,,,,,,,,,,,,
2840,0.00359709607437253,0.0020554910879582167,0.0013888542307540774,0.00011430875019868836,1.2288335710763931e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.055016713915393e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2985430359840393,,,,,,,,,,,,,,,,
2841,0.003172893077135086,0.0015225757379084826,0.0015065938932821155,8.04193623480387e-05,3.512001421768218e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8744696464855224e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29883360862731934,,,,,,,,,,,,,,,,
2842,0.002624581102281809,0.0014035631902515888,0.0010445844382047653,9.100169700104743e-05,6.728375410602894e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.528668821672909e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29828694462776184,,,,,,,,,,,,,,,,
2843,0.0030499007552862167,0.0014765922678634524,0.0014345606323331594,8.646836067782715e-05,2.8493850550148636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77495855698362e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2975257933139801,,,,,,,,,,,,,,,,
2844,0.0028656059876084328,0.0020501406397670507,0.0006874497630633414,5.634759145323187e-05,6.198693881742656e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5603125322959386e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29681217670440674,,,,,,,,,,,,,,,,
2845,0.002945828717201948,0.00119542027823627,0.0016110913129523396,0.00011233720579184592,2.4385964934481308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7863416107720695e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2965430021286011,,,,,,,,,,,,,,,,
2846,0.002232705010101199,0.0011549137998372316,0.0009160899790003896,7.929711136966944e-05,6.1559439927805215e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.234021642128937e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2968011498451233,,,,,,,,,,,,,,,,
2847,0.002673960290849209,0.0011629958171397448,0.001281392527744174,0.00010149515583179891,1.3322049198905006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591440665535629e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2976508140563965,,,,,,,,,,,,,,,,
2848,0.00207675457932055,0.0011329553090035915,0.0007444117218255997,6.0081023548264056e-05,7.180074589996366e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.987752279499546e-05,5.0,0.2,0.35,0,3.0000009536743164,0.298580139875412,,,,,,,,,,,,,,,,
2849,0.00218559498898685,0.0010990757727995515,0.0009139338508248329,6.481575110228732e-05,1.3288818081491627e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.451708471402526e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2989732623100281,,,,,,,,,,,,,,,,
2850,0.0017916742945089936,0.0009745805291458964,0.0006509894737973809,4.9276230129180476e-05,7.91135971667245e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322086195112206e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29851293563842773,,,,,,,,,,,,,,,,
2851,0.0022036207374185324,0.0009179880144074559,0.0011354624293744564,7.291929796338081e-05,2.0313473214628175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0034083465579897e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29791250824928284,,,,,,,,,,,,,,,,
2852,0.0018164397915825248,0.0012388601899147034,0.00035641161957755685,2.8074922738596797e-05,3.783119609579444e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.423360951477662e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2975724935531616,,,,,,,,,,,,,,,,
2853,0.0026377213653177023,0.001128150848671794,0.0013106119586154819,8.264149073511362e-05,2.4209854018408805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.979173561674543e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2973792254924774,,,,,,,,,,,,,,,,
2854,0.002729505067691207,0.001454369630664587,0.0010638546664267778,8.080485713435337e-05,1.2790304936061148e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2256149754393846e-05,5.0,0.2,0.35,0,3.0000009536743164,0.297467440366745,,,,,,,,,,,,,,,,
2855,0.002525726333260536,0.0012308373115956783,0.0010889301775023341,7.796563295414671e-05,1.5463690942851827e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1191720811184496e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29793888330459595,,,,,,,,,,,,,,,,
2856,0.0024224838707596064,0.0012518508592620492,0.0010273564839735627,7.824932981748134e-05,1.224316110892687e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.865531132556498e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2984047532081604,,,,,,,,,,,,,,,,
2857,0.0024688595440238714,0.001194062177091837,0.001145459245890379,6.323589332168922e-05,2.565501199569553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5867608201224357e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2986757159233093,,,,,,,,,,,,,,,,
2858,0.00310123385861516,0.0022819535806775093,0.0007090393337421119,5.687406883225776e-05,7.014930361037841e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2048179744160734e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29875460267066956,,,,,,,,,,,,,,,,
2859,0.002520367968827486,0.001061498885974288,0.0013017080491408706,6.322857370832935e-05,3.347111487528309e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.143224603263661e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2985896170139313,,,,,,,,,,,,,,,,
2860,0.003278354648500681,0.0020891441963613033,0.0009708207799121737,7.618236122652888e-05,1.0449856745253783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3677900976035744e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29835638403892517,,,,,,,,,,,,,,,,
2861,0.002617442514747381,0.0009839747799560428,0.001489383983425796,9.688590944278985e-05,2.6026245905086398e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8816757549066097e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2983595132827759,,,,,,,,,,,,,,,,
2862,0.002883764449506998,0.0013797220308333635,0.0012885481119155884,9.461519221076742e-05,1.711980985419359e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30988657171838e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29871001839637756,,,,,,,,,,,,,,,,
2863,0.0026139416731894016,0.0014115171507000923,0.001049495185725391,7.661875861231238e-05,1.4165381799102761e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0585819331463426e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2990540564060211,,,,,,,,,,,,,,,,
2864,0.002911939285695553,0.001582335913553834,0.0011843937681987882,6.786815356463194e-05,2.528561162762344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9041877496638335e-05,5.0,0.2,0.35,0,3.0000009536743164,0.299268901348114,,,,,,,,,,,,,,,,
2865,0.002710025990381837,0.0015404305886477232,0.0010490815620869398,8.826558041619137e-05,8.321288987644948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4102777388179675e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29926466941833496,,,,,,,,,,,,,,,,
2866,0.002458978444337845,0.0012665463145822287,0.001022846787236631,4.657425233745016e-05,2.78552106465213e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.391707286937162e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29913634061813354,,,,,,,,,,,,,,,,
2867,0.0037076808512210846,0.0026668300852179527,0.0009351268527098,7.722203736193478e-05,8.145323590724729e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.114481685566716e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29889115691185,,,,,,,,,,,,,,,,
2868,0.0020400010980665684,0.000961534446105361,0.0009662432130426168,5.5238724598893896e-05,2.0692797988886014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2444681235356256e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29869571328163147,,,,,,,,,,,,,,,,
2869,0.003755431156605482,0.0022292742505669594,0.0013839766616001725,0.0001091988742700778,1.459939630876761e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.843609581759665e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29871535301208496,,,,,,,,,,,,,,,,
2870,0.001746825990267098,0.0009579826146364212,0.0006654791650362313,4.510893631959334e-05,1.0719491001509596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4672863219166175e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2989842891693115,,,,,,,,,,,,,,,,
2871,0.0028499749023467302,0.0013277631951496005,0.0014348021941259503,0.00011440536036388949,1.4537428796757013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74818833329482e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2991484999656677,,,,,,,,,,,,,,,,
2872,0.003309219842776656,0.0022783828899264336,0.0008500667754560709,5.018865340389311e-05,1.7409010979463346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.615401510614902e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2993537187576294,,,,,,,,,,,,,,,,
2873,0.0018205060623586178,0.0008797193877398968,0.0008016952779144049,5.772107033408247e-05,1.1224230547668412e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7818283342639916e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29944169521331787,,,,,,,,,,,,,,,,
2874,0.002957623451948166,0.002170408144593239,0.000646331231109798,3.808096516877413e-05,1.3276077879709192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8176771593280137e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2993340492248535,,,,,,,,,,,,,,,,
2875,0.0028646071441471577,0.0014654218684881926,0.0011906899744644761,6.405569729395211e-05,2.7506650440045632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.169902240391821e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29942893981933594,,,,,,,,,,,,,,,,
2876,0.00372910569421947,0.00281412061303854,0.0007492574513889849,3.102633490925655e-05,2.1949705114820972e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.314554487587884e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2993795871734619,,,,,,,,,,,,,,,,
2877,0.0023578940890729427,0.0011167027987539768,0.0010805069468915462,8.473977504763752e-05,1.1655460184556432e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.213689342373982e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29918888211250305,,,,,,,,,,,,,,,,
2878,0.0022071003913879395,0.0012631264980882406,0.0008249133825302124,2.7982179744867608e-05,2.7254578526481055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3812095605535433e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29905766248703003,,,,,,,,,,,,,,,,
2879,0.0033950177021324635,0.0013354188995435834,0.0018283422105014324,7.717980042798445e-05,5.2827213949058205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.625133442459628e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2991136908531189,,,,,,,,,,,,,,,,
2880,0.00190587411634624,0.000964923994615674,0.0008142936276271939,5.055211659055203e-05,1.543862344988156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533130464144051e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2993636131286621,,,,,,,,,,,,,,,,
2881,0.0031803033780306578,0.001608356018550694,0.0014521179255098104,7.972115417942405e-05,3.274531991337426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.396585841779597e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29949232935905457,,,,,,,,,,,,,,,,
2882,0.0026896640192717314,0.0011846146080642939,0.0012753644259646535,5.146520197740756e-05,3.803562140092254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59369839518331e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2995046377182007,,,,,,,,,,,,,,,,
2883,0.00209812237881124,0.0012005346361547709,0.0007171486504375935,6.502579344669357e-05,3.344536253280239e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6087832995690405e-05,5.0,0.2,0.35,0,3.0000009536743164,0.299463152885437,,,,,,,,,,,,,,,,
2884,0.0028933356516063213,0.001596963731572032,0.0011199505534023046,3.498118167044595e-05,3.8506939745275304e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52842835127376e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29934218525886536,,,,,,,,,,,,,,,,
2885,0.003667907789349556,0.0017734132707118988,0.0017692737746983767,7.922785880509764e-05,4.8849760787561536e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5044171707122587e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29933449625968933,,,,,,,,,,,,,,,,
2886,0.0023193378001451492,0.0017304564826190472,0.00042340706568211317,3.232884773751721e-05,5.005928414902883e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.309483145130798e-05,5.0,0.2,0.35,0,3.0000009536743164,0.299447238445282,,,,,,,,,,,,,,,,
2887,0.004003325942903757,0.0025271775666624308,0.0012405812740325928,4.599293970386498e-05,3.903259494109079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7113411710597575e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29962411522865295,,,,,,,,,,,,,,,,
2888,0.0027119333390146494,0.001128879957832396,0.0013902431819587946,8.067374437814578e-05,2.9175283998483792e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.856202238239348e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29980313777923584,,,,,,,,,,,,,,,,
2889,0.0021807339508086443,0.001501790015026927,0.0005579434218816459,1.9740195057238452e-05,1.802707447495777e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4200100597226992e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3000001311302185,,,,,,,,,,,,,,,,
2890,0.004630016162991524,0.0012758601224049926,0.003267460037022829,0.00013662436685990542,9.50608155108057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7339192709187046e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3000512719154358,,,,,,,,,,,,,,,,
2891,0.003326021134853363,0.0010804350022226572,0.002122678328305483,9.938981384038925e-05,5.6439002946717665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4581571778981015e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2998592257499695,,,,,,,,,,,,,,,,
2892,0.002652600407600403,0.0010547847487032413,0.0013722857693210244,6.25491447863169e-05,3.733971607289277e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.510602593654767e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2996601164340973,,,,,,,,,,,,,,,,
2893,0.0035164414439350367,0.001599468057975173,0.0017099176766350865,4.564797563944012e-05,6.267189746722579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.141111276112497e-05,5.0,0.2,0.35,0,3.0000009536743164,0.2996442914009094,,,,,,,,,,,,,,,,
2894,0.0030017562676221132,0.0010960276704281569,0.001747908885590732,5.029582098359242e-05,6.224753451533616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.156396996928379e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3001902401447296,,,,,,,,,,,,,,,,
2895,0.002440880751237273,0.0014547394821420312,0.0008701534243300557,6.420915451599285e-05,1.140309359470848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3197590053314343e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3006778061389923,,,,,,,,,,,,,,,,
2896,0.002500382484868169,0.0010367247741669416,0.0013146292185410857,3.733939229277894e-05,4.7061763325473294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9805705707985908e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3008494973182678,,,,,,,,,,,,,,,,
2897,0.0028102053329348564,0.0016631599282845855,0.0010036441963165998,6.688712164759636e-05,1.6738651538616978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8680264222202823e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3006665110588074,,,,,,,,,,,,,,,,
2898,0.002299867570400238,0.0010303737362846732,0.0010946564143523574,7.53564017941244e-05,1.705461909295991e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.496748104225844e-05,5.0,0.2,0.35,0,3.0000009536743164,0.3003033697605133,,,,,,,,,,,,,,,,
2899,0.0021030260249972343,0.0011061348486691713,0.0008635714184492826,4.9747144657885656e-05,1.830500150390435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6663967219064943e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29991504549980164,,,,,,,,,,,,,,,,
2900,0.002888844348490238,0.001100286259315908,0.0015310818562284112,0.00014646547788288444,3.321354142826749e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14952334924601e-05,5.0,0.2,0.35,0,3.0000009536743164,0.29981645941734314,0.015070541560329383,0.03428368623355038,0.1359221392421533,0.8640684902243025,0.25063862596050346,1.1911260823469,0.20137678548028598,0.9633002101872137,0.10559359384547544,0.5793961211048927,2.1477299145289828,15.034109401702878,0.9418114766385632,8.0,0.05,0.85
2901,0.00840269960463047,0.0017621272709220648,0.004252669867128134,0.0003343374701216817,4.5464759750757366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004775806446559727,5.0,0.2,0.35,0,3.0000009536743164,0.30424782633781433,,,,,,,,,,,,,,,,
2902,0.006692643277347088,0.001893410924822092,0.0026982417330145836,0.00021574254787992686,2.7040809072786942e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004201981355436146,5.0,0.2,0.35,0,3.0000009536743164,0.3109564483165741,,,,,,,,,,,,,,,,
2903,0.0057706646621227264,0.0017942076083272696,0.002428879030048847,0.0001147766161011532,6.40556390862912e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003095155698247254,5.0,0.2,0.35,0,3.0000009536743164,0.3172726035118103,,,,,,,,,,,,,,,,
