alpha,Mach,n_points,rank,cand_cr,cand_ci,cand_omega_i,distance_to_shooting,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.2,1.2,801,5,0.2564025332282628,0.004281212140231288,0.0008562424280462576,0.11955399236376116,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,6,0.22206697363690722,0.003992692006179917,0.0007985384012359834,0.12030223537802738,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,7,0.2632889930569026,0.004336962771873936,0.0008673925543747872,0.12059070012897503,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,8,0.21521846346849408,0.003933114153648792,0.0007866228307297585,0.12162039743344255,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,9,0.2701821059217344,0.0043919994429817335,0.0008783998885963468,0.12201102148534333,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,10,0.2083758666043025,0.0038728982447744586,0.0007745796489548917,0.12330522637389782,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,11,0.2770819366246657,0.004446281175654247,0.0008892562351308494,0.12380295919401012,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,12,0.2015390456835425,0.0038120195284364593,0.0007624039056872919,0.12534106136376288,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,13,0.28398853685676656,0.004499760812631786,0.0008999521625263573,0.12595185955048468,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,14,0.1947078571853369,0.0037504425410196055,0.0007500885082039211,0.1277103106605897,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,15,0.2909019440464031,0.004552385594722302,0.0009104771189444604,0.1284410067398045,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,16,0.18788215182309373,0.0036881202172314256,0.0007376240434462852,0.13039406586628882,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,17,0.29782218016120665,0.00460409784607249,0.0009208195692144981,0.13125222877850673,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,18,0.18106177493185077,0.0036249927656847375,0.0007249985531369475,0.13337268060282356,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,19,0.30474925046483003,0.004654835785539595,0.000930967157107919,0.13436647326664364,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,20,0.17424656678223557,0.003560986315698638,0.0007121972631397277,0.1366262842217268,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,21,0.31168314227311955,0.004704534478928008,0.0009409068957856017,0.13776432237422168,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,22,0.1674363628464184,0.0034960112471903444,0.000699202249438069,0.14013521353187447,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,23,0.31862382372574694,0.004753126957562056,0.0009506253915124111,0.14142642859656837,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,24,0.1606309940478145,0.0034299600864002504,0.0006859920172800501,0.1438803564757039,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,25,0.32557124261957915,0.004800545492654783,0.0009601090985309566,0.1453338639200749,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,26,0.15383028693855555,0.0033627049606143045,0.000672540992122861,0.14784341000968035,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,27,0.3325253253371441,0.004846723040610646,0.0009693446081221292,0.14946838369390672,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
