epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_classic_mode_supervision,loss_classic_full_mode_supervision,loss_classic_balanced_full_mode_supervision,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
348,17.54663848876953,0.02042463794350624,7.87742010288639e-06,0.0,0.0,0.4609900116920471,0.9972942471504211,7.134432962629944e-06,9.53064571707074e-11,0.0,0.0006399168632924557,0.20687949657440186,0.0,0.0,0.40293607115745544,0.0,2.8330788612365723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.54663848876953,0,,
349,17.164234161376953,0.02464713528752327,8.008696568140294e-06,0.0,0.0,0.46077394485473633,0.9973582625389099,3.642854835561593e-06,8.333796985837694e-10,0.0,3.1325016607297584e-05,0.200562983751297,0.0,0.0,0.4148448705673218,0.0,2.7084124088287354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.164234161376953,0,,
350,17.954509735107422,0.023978102952241898,8.14323630038416e-06,0.0,0.0,0.46052873134613037,0.9973232746124268,1.0217517001365195e-06,1.962710438618842e-09,0.0,0.001504988525994122,0.16949762403964996,0.0,0.0,0.4306528568267822,0.0,2.874101161956787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.954509735107422,0,,
351,17.784709930419922,0.02616879716515541,8.23298887553392e-06,0.0,0.0,0.4602541923522949,0.9972866177558899,6.399404617329907e-11,1.0390475146948575e-09,0.0,0.000404695252655074,0.2764400839805603,0.0,0.0,0.4485837519168854,0.0,2.7598981857299805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.784709930419922,0,,
352,18.577909469604492,0.020692192018032074,8.214163244701922e-06,0.0,0.0,0.45994314551353455,0.9972730278968811,1.1264633030805271e-06,7.139270424838529e-11,0.0,0.00011535025987541303,0.19722196459770203,0.0,0.0,0.4661785960197449,0.0,2.935539484024048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,18.577909469604492,0,,
353,18.367136001586914,0.025321895256638527,8.22516631160397e-06,0.0,0.0,0.45960769057273865,0.997215211391449,4.659034857468214e-06,6.55431153795405e-10,0.0,2.0913234948238824e-06,0.1651652604341507,0.0,0.0,0.4846850037574768,0.0,2.8435699939727783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,18.367136001586914,0,,
354,19.379201889038086,0.02474650740623474,8.286846423288807e-06,0.0,0.0,0.45925506949424744,0.9971567392349243,1.0464947081345599e-05,1.574612884525095e-09,0.0,2.0869881609542063e-06,0.24605253338813782,0.0,0.0,0.5038005709648132,0.0,3.0288279056549072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,19.379201889038086,0,,
355,19.17416763305664,0.021496690809726715,8.442772923444863e-06,0.0,0.0,0.458862841129303,0.9970616102218628,1.819721728679724e-05,1.1160227186834959e-09,0.0,5.461171781462326e-07,0.15508151054382324,0.0,0.0,0.5245393514633179,0.0,2.949409008026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,19.17416763305664,0,,
356,20.224517822265625,0.0271034836769104,8.747110769036226e-06,0.0,0.0,0.45842987298965454,0.9970350861549377,2.719852091104258e-05,5.395764390847546e-11,0.0,0.00016034042346291244,0.25065845251083374,0.0,0.0,0.5449224710464478,0.0,3.1358187198638916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,20.224517822265625,0,,
357,20.014789581298828,0.023929571732878685,9.203009540215135e-06,0.0,0.0,0.45793822407722473,0.9969354271888733,3.7006582715548575e-05,3.822455241220268e-09,0.0,8.78860882949084e-05,0.17471638321876526,0.0,0.0,0.5646422505378723,0.0,3.0540409088134766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,20.014789581298828,0,,
358,21.016307830810547,0.023680660873651505,9.859108104137704e-06,0.0,0.0,0.4573763310909271,0.9968328475952148,4.71096791443415e-05,1.439755159537981e-08,0.0,0.0014997649705037475,0.28667151927948,0.0,0.0,0.5818880200386047,0.0,3.233201265335083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,21.016307830810547,0,,
359,20.61302375793457,0.03260417655110359,1.0666169146134052e-05,0.0,0.0,0.45670613646507263,0.9967734813690186,5.74420191696845e-05,1.7724643086580727e-08,0.0,9.547150693833828e-05,0.09174560010433197,0.0,0.0,0.597794771194458,0.0,3.1396501064300537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,20.61302375793457,0,,
360,18.153728485107422,0.025744851678609848,1.171384792542085e-05,0.0,0.0,0.45599257946014404,0.9965418577194214,6.841326830908656e-05,1.3202373416731916e-08,0.0,3.1596609915141016e-05,0.2015366554260254,0.0,0.0,0.6120647192001343,0.0,2.4636945724487305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,18.153728485107422,0,,
361,26.28396987915039,0.0341484434902668,1.2756481737596914e-05,0.0,0.0,0.4552653431892395,0.9964810609817505,7.587738218717277e-05,1.2821201045287722e-10,0.0,0.005014781840145588,0.43486589193344116,0.0,0.0,0.61422199010849,0.0,4.42938232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,26.28396987915039,0,,
362,26.110366821289062,0.029705168679356575,1.3425456927507184e-05,0.0,0.0,0.45448043942451477,0.996338963508606,8.146499749273062e-05,2.122451370212275e-08,0.0,0.0005479541723616421,0.30237582325935364,0.0,0.0,0.6113083362579346,0.0,4.428862571716309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,26.110366821289062,0,,
363,25.828445434570312,0.031312279403209686,1.3985340046929196e-05,0.0,0.0,0.4536670446395874,0.9962718486785889,8.482664998155087e-05,5.534096514381304e-10,0.0,0.0007080268696881831,0.09605707228183746,0.0,0.0,0.6051709651947021,0.0,4.4250898361206055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.828445434570312,0,,
364,25.80197525024414,0.030373359099030495,1.4583573829440866e-05,0.0,0.0,0.4528670907020569,0.996085524559021,8.532293577445671e-05,1.2755740463887832e-08,0.0,0.0009963219054043293,0.1733347773551941,0.0,0.0,0.5974439978599548,0.0,4.418900966644287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.80197525024414,0,,
365,25.85501480102539,0.028852194547653198,1.5119787349249236e-05,0.0,0.0,0.45206958055496216,0.9959513545036316,8.313201396958902e-05,3.3083076278472845e-09,0.0,0.0006755947251804173,0.34737852215766907,0.0,0.0,0.58878093957901,0.0,4.411016941070557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.85501480102539,0,,
366,25.562437057495117,0.03894980251789093,1.5316833014367148e-05,0.0,0.0,0.45121192932128906,0.9959251880645752,7.815283606760204e-05,1.7533464458097114e-08,0.0,0.00045432845945470035,0.17680011689662933,0.0,0.0,0.5793110132217407,0.0,4.401947975158691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.562437057495117,0,,
367,25.49390983581543,0.037017472088336945,1.54526478581829e-05,0.0,0.0,0.4504062831401825,0.9957916736602783,7.067676051519811e-05,5.434167560380843e-10,0.0,0.0007368476944975555,0.25745099782943726,0.0,0.0,0.5683714151382446,0.0,4.392667770385742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.49390983581543,0,,
368,25.3107852935791,0.038519784808158875,1.546617568237707e-05,0.0,0.0,0.4496377408504486,0.9956226944923401,6.105437933001667e-05,2.9727376116284177e-09,0.0,0.0004546961863525212,0.2344461977481842,0.0,0.0,0.5560880303382874,0.0,4.383299350738525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.3107852935791,0,,
369,25.007686614990234,0.036563239991664886,1.5404353689518757e-05,0.0,0.0,0.4489282965660095,0.9954935908317566,4.9990394472843036e-05,1.0326193233822778e-08,0.0,0.0006730556488037109,0.10492275655269623,0.0,0.0,0.542779803276062,0.0,4.373838901519775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.007686614990234,0,,
370,24.91493797302246,0.030789416283369064,1.5476105545531027e-05,0.0,0.0,0.4483140707015991,0.9954792261123657,3.831386493402533e-05,1.8286936409595e-08,0.0,8.564105519326404e-05,0.19565486907958984,0.0,0.0,0.5290578007698059,0.0,4.364026069641113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.91493797302246,0,,
371,24.67127227783203,0.03459383174777031,1.5576313671772368e-05,0.0,0.0,0.4477687180042267,0.995376706123352,2.7082260203314945e-05,2.5834612671360446e-08,0.0,0.0009130994440056384,0.12393004447221756,0.0,0.0,0.515684962272644,0.0,4.353492259979248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.67127227783203,0,,
372,24.537052154541016,0.035306766629219055,1.570374661241658e-05,0.0,0.0,0.44731977581977844,0.9952324628829956,1.7112126442953013e-05,3.664214887066919e-08,0.0,5.242379120318219e-05,0.161722332239151,0.0,0.0,0.5031155347824097,0.0,4.342117786407471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.537052154541016,0,,
373,24.301143646240234,0.033398259431123734,1.5814004655112512e-05,0.0,0.0,0.4469700753688812,0.9953414797782898,8.885367606126238e-06,2.1017466877992774e-08,0.0,3.3890664781210944e-06,0.09171948581933975,0.0,0.0,0.49162599444389343,0.0,4.329903602600098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.301143646240234,0,,
374,24.272075653076172,0.036620453000068665,1.595408502907958e-05,0.0,0.0,0.4467284381389618,0.995221734046936,3.379271674930351e-06,6.636164062712169e-09,0.0,0.005496771074831486,0.21040070056915283,0.0,0.0,0.48111656308174133,0.0,4.317167282104492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.272075653076172,0,,
375,24.121509552001953,0.03673097491264343,1.6024978322093375e-05,0.0,0.0,0.4465838670730591,0.9952276945114136,4.921191134599212e-07,1.2174201924342043e-10,0.0,0.0024908159393817186,0.211483433842659,0.0,0.0,0.471418559551239,0.0,4.304258346557617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.121509552001953,0,,
376,23.922622680664062,0.03719993308186531,1.594012246641796e-05,0.0,0.0,0.4465242922306061,0.9951671361923218,1.708582288983962e-07,1.4795065617079217e-08,0.0,0.0002998167765326798,0.15351256728172302,0.0,0.0,0.4626407027244568,0.0,4.291441917419434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.922622680664062,0,,
377,23.893070220947266,0.039009544998407364,1.580983735038899e-05,0.0,0.0,0.44656112790107727,0.995227575302124,2.3367749690805795e-06,1.5707112055451944e-08,0.0,0.002675473690032959,0.247657909989357,0.0,0.0,0.45478129386901855,0.0,4.279087543487549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.893070220947266,0,,
378,23.722900390625,0.039697688072919846,1.5508929209318012e-05,0.0,0.0,0.4466666877269745,0.995166540145874,6.571646281372523e-06,9.326890822169975e-12,0.0,0.001511584734544158,0.19121988117694855,0.0,0.0,0.4481930732727051,0.0,4.267240524291992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.722900390625,0,,
379,23.575159072875977,0.039796702563762665,1.514648010925157e-05,0.0,0.0,0.44684725999832153,0.9950788021087646,1.2614681509148795e-05,1.6339196662329414e-08,0.0,0.003605416277423501,0.1385958045721054,0.0,0.0,0.44288647174835205,0.0,4.256166934967041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.575159072875977,0,,
380,23.483394622802734,0.03706846758723259,1.4833261957392097e-05,0.0,0.0,0.4471134543418884,0.995204746723175,2.04031057364773e-05,1.746168543093063e-08,0.0,0.0024005305022001266,0.13153724372386932,0.0,0.0,0.4388135075569153,0.0,4.2460408210754395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.483394622802734,0,,
381,23.37613296508789,0.03980626165866852,1.4528062820318155e-05,0.0,0.0,0.4474402964115143,0.9953389763832092,2.9175382223911583e-05,4.081695426094711e-09,0.0,0.0004600780375767499,0.08804857730865479,0.0,0.0,0.43605735898017883,0.0,4.236655235290527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.37613296508789,0,,
382,23.458555221557617,0.043751053512096405,1.4335187188407872e-05,0.0,0.0,0.44784465432167053,0.9953586459159851,3.8814523577457294e-05,1.790966042136688e-09,0.0,0.0006992568378336728,0.21747618913650513,0.0,0.0,0.43433061242103577,0.0,4.22806453704834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.458555221557617,0,,
383,23.29570960998535,0.038297466933727264,1.4078315871302038e-05,0.0,0.0,0.44829893112182617,0.9953781366348267,4.897767212241888e-05,9.351572849425338e-09,0.0,0.0003072679683100432,0.09979480504989624,0.0,0.0,0.43373316526412964,0.0,4.219605445861816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.29570960998535,0,,
384,23.425472259521484,0.039533160626888275,1.3920061974204145e-05,0.0,0.0,0.44879695773124695,0.995491087436676,5.909635729040019e-05,1.8490320385922132e-08,0.0,0.00017649361689109355,0.2594141364097595,0.0,0.0,0.4339004158973694,0.0,4.211278438568115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.425472259521484,0,,
385,23.314983367919922,0.03868003189563751,1.3633326489070896e-05,0.0,0.0,0.4492885172367096,0.9955322742462158,6.917382415849715e-05,3.779982993279418e-09,0.0,0.00024366751313209534,0.17316770553588867,0.0,0.0,0.43494942784309387,0.0,4.202651023864746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.314983367919922,0,,
386,23.350427627563477,0.0375877320766449,1.3342231795832049e-05,0.0,0.0,0.449785977602005,0.9955836534500122,7.848704990465194e-05,1.0355292179298203e-09,0.0,0.0016067849937826395,0.2261148989200592,0.0,0.0,0.43658947944641113,0.0,4.193962574005127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.350427627563477,0,,
387,23.26961898803711,0.036596644669771194,1.3025570297031663e-05,0.0,0.0,0.4502689242362976,0.9956738352775574,8.682329644216225e-05,5.5498303730416865e-09,0.0,0.0006402487051673234,0.1594146490097046,0.0,0.0,0.4387534260749817,0.0,4.185359001159668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.26961898803711,0,,
388,23.651199340820312,0.03467918187379837,1.27173334476538e-05,0.0,0.0,0.4507428705692291,0.9957475662231445,9.380397386848927e-05,9.784597132522777e-09,0.0,0.0030978454742580652,0.5481680035591125,0.0,0.0,0.4410266578197479,0.0,4.177600860595703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.651199340820312,0,,
389,23.37866973876953,0.03807908296585083,1.2059976143063977e-05,0.0,0.0,0.45109879970550537,0.9958170652389526,9.935425623552874e-05,1.4684714777501995e-08,0.0,0.0005783199449069798,0.27827632427215576,0.0,0.0,0.4432719349861145,0.0,4.170993328094482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.37866973876953,0,,
390,23.210369110107422,0.03452686220407486,1.142274595622439e-05,0.0,0.0,0.4514254331588745,0.9957941770553589,0.00010284948075423017,2.631954210130516e-08,0.0,0.00013651912740897387,0.12154795974493027,0.0,0.0,0.4447557330131531,0.0,4.165316581726074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.210369110107422,0,,
391,23.241439819335938,0.034891948103904724,1.0906752322625834e-05,0.0,0.0,0.45174503326416016,0.9958762526512146,0.00010483581718290225,3.1219102858415226e-09,0.0,0.001343101728707552,0.15786010026931763,0.0,0.0,0.44521474838256836,0.0,4.162355899810791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.241439819335938,0,,
392,23.25057601928711,0.040780264884233475,1.0467038009664975e-05,0.0,0.0,0.4520484507083893,0.995900571346283,0.00010527904669288546,9.27988885734976e-09,0.0,0.0023558589164167643,0.16991879045963287,0.0,0.0,0.44477322697639465,0.0,4.160919666290283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.25057601928711,0,,
393,23.227201461791992,0.035458020865917206,1.0091681360790972e-05,0.0,0.0,0.45234259963035583,0.9959469437599182,0.00010378622391726822,1.8532185785957722e-09,0.0,0.001097434782423079,0.16608157753944397,0.0,0.0,0.4434520900249481,0.0,4.16089391708374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.227201461791992,0,,
394,23.450061798095703,0.03854786604642868,9.790180229174439e-06,0.0,0.0,0.4526251554489136,0.9961060285568237,0.00010107307753060013,2.1374901848503214e-08,0.0,0.00011701677431119606,0.40232378244400024,0.0,0.0,0.4414173662662506,0.0,4.1619791984558105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.450061798095703,0,,
395,23.18799591064453,0.038700930774211884,9.352422239317093e-06,0.0,0.0,0.45284536480903625,0.9960047602653503,9.813607903197408e-05,8.790885352993882e-09,0.0,0.0008506025187671185,0.15514802932739258,0.0,0.0,0.43916961550712585,0.0,4.163639068603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.18799591064453,0,,
396,23.326541900634766,0.03754880279302597,8.980584425444249e-06,0.0,0.0,0.4530677795410156,0.9961395859718323,9.386193414684385e-05,8.048949701189301e-11,0.0,4.3481184547999874e-05,0.31277787685394287,0.0,0.0,0.4366295635700226,0.0,4.1656036376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.326541900634766,0,,
397,23.113035202026367,0.038384247571229935,8.570709724153858e-06,0.0,0.0,0.4532618224620819,0.9961605072021484,8.912412158679217e-05,7.3685160195680055e-09,0.0,0.00014604972966481,0.11594358831644058,0.0,0.0,0.4341164529323578,0.0,4.1674299240112305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.113035202026367,0,,
398,23.144123077392578,0.03274477645754814,8.290457117254846e-06,0.0,0.0,0.4534894526004791,0.9961711168289185,8.47320698085241e-05,2.2148732625737466e-08,0.0,7.279249257408082e-05,0.1731346696615219,0.0,0.0,0.4311986565589905,0.0,4.169567584991455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.144123077392578,0,,
399,23.13844108581543,0.03685208782553673,8.081887244770769e-06,0.0,0.0,0.45370247960090637,0.9962327480316162,7.943866512505338e-05,3.2802685012711663e-09,0.0,0.0007264374289661646,0.18427370488643646,0.0,0.0,0.4281119108200073,0.0,4.171814441680908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.13844108581543,0,,
400,23.12851333618164,0.03721330314874649,7.894543159636669e-06,0.0,0.0,0.45392724871635437,0.9963397979736328,7.406876102322713e-05,1.6212069464671686e-09,0.0,0.0003200033388566226,0.19570407271385193,0.0,0.0,0.4251057505607605,0.0,4.173907279968262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,0.0015545657411131265,0.0015545657411131265,0.14617702597775628,0.14617702597775628,0.9234608440359681,0.9234608440359681,0.7835448810506381,0.7835448810506381,0.5036391828227604,0.5036391828227604,10.51768970489502,10.51768970489502,0.7835448810506381,0.5036391828227604,10.51768970489502,40.84637239150895,1,0.85,0.85
